1825	35830
1826	288965
1827	1898204
1828	1879010
1829	1879010
1830	1872093
1831	1482736
1832	1511
1833	435
1834	435
1835	438
1836	178900
1837	146475
1838	1737472
1839	104097
1840	104097
1841	483199
1842	1737473
1843	1260984
1844	2817435
1845	431306
1846	104101
1847	1332824
1848	104100
1849	178901
1850	178901
1851	864732
1852	285268
1853	304077
1854	1076594
1855	1076594
1856	146474
1857	104099
1858	65959
1859	2500548
1860	1076592
1861	438
1862	104098
1863	1076596
1864	435
1865	2661687
1866	446692
1867	85325
1868	1514894
1869	1945905
1870	2592655
1871	440
1872	440
1873	440
1874	440
1875	1502841
1876	146476
1877	1502842
1878	104102
1879	52689
1880	52692
1881	52691
1882	52693
1883	2013785
1884	1945908
1885	2049045
1886	1879010
1887	1872094
1888	132932
1889	52694
1890	33952
1891	33952
1892	979970
1893	1339253
1894	1947969
1895	28187
1896	49896
1897	649746
1898	1872099
1899	1946039
1900	2053624
1901	1120986
1902	2374
1903	264634
1904	555393
1905	264635
1906	264636
1907	2148
1908	2148
1909	35623
1910	1951310
1911	1879010
1912	1879010
1913	1662188
1914	1287736
1915	1353888
1916	1389935
1917	1287737
1918	1147684
1919	85698
1920	1353891
1921	1353891
1922	32002
1923	1287738
1924	217204
1925	1287735
1926	1287735
1927	1353890
1928	470868
1929	1389922
1930	1353889
1931	1353889
1932	72556
1933	1389932
1934	1389932
1935	72557
1936	1532557
1937	1688405
1938	1736602
1939	1758194
1940	134375
1941	134375
1942	2727415
1943	1862320
1944	1862319
1945	2795101
1946	1389922
1947	1564112
1948	182690
1949	217203
1950	134375
1951	217203
1952	1736564
1953	2069367
1954	85698
1955	2782011
1956	85698
1957	2511204
1958	2030806
1959	1977087
1960	65403
1961	1872102
1962	905
1963	905
1964	187327
1965	1852375
1966	2049052
1967	352152
1968	1872103
1969	1872103
1970	352152
1971	352152
1972	352152
1973	352152
1974	352152
1975	352152
1976	352152
1977	1872103
1978	352152
1979	2283
1980	1160895
1981	563177
1982	12915
1983	282676
1984	2886040
1985	312539
1986	41673
1987	1765683
1988	1765683
1989	1879010
1990	2005001
1991	1765684
1992	1969806
1993	1977087
1994	1977087
1995	1977087
1996	1977087
1997	1977087
1998	1977087
1999	209650
2000	1561005
2001	999898
2002	1869227
2003	1869227
2004	1869227
2005	1869227
2006	1869227
2007	1869227
2008	1869227
2009	1869227
2010	1869227
2011	1977087
2012	1977087
2013	1977087
2014	1977087
2015	1977087
2016	1977087
2017	1977087
2018	1977087
2019	1977087
2020	1977087
2021	1977087
2022	1977087
2023	1977087
2024	1977087
2025	2898728
2026	2077140
2027	2792603
2028	160660
2029	2819280
2030	1765967
2031	242703
2032	1872109
2033	1915615
2034	1577685
2035	1869227
2036	2832346
2037	765699
2038	2056283
2039	1545740
2040	53635
2041	2900548
2042	768198
2043	62140
2044	1970297
2045	1671485
2046	1970292
2047	1977087
2048	1977087
2049	1977087
2050	1977087
2051	1977087
2052	1978231
2053	1906666
2054	1748
2055	1749
2056	1912218
2057	1749
2058	2057246
2059	2211140
2060	2802395
2061	2802396
2062	1641850
2063	1977087
2064	50715
2065	667306
2066	1977087
2067	1232575
2068	1689834
2069	160808
2070	160808
2071	920
2072	1977087
2073	187490
2074	2697654
2075	2730918
2076	2729135
2077	1958756
2078	1977087
2079	1977087
2080	1977087
2081	1977087
2082	1872118
2083	1872118
2084	1913989
2085	930
2086	33059
2087	1872118
2088	1977087
2089	1867749
2090	1280514
2091	1883427
2092	1883427
2093	1883427
2094	1883427
2095	1883427
2096	1883427
2097	1883427
2098	1883427
2099	1883427
2100	1883427
2101	1883427
2102	1883427
2103	1872119
2104	33998
2105	1303579
2106	525
2107	1970301
2108	1970302
2109	1909293
2110	1909293
2111	50710
2112	2026786
2113	1977087
2114	1977087
2115	2885158
2116	1977087
2117	1977087
2118	1977087
2119	1977087
2120	1977087
2121	1977087
2122	1977087
2123	1977087
2124	1977087
2125	1977087
2126	1977087
2127	1977087
2128	1977087
2129	1977087
2130	1803464
2131	1978231
2132	1803438
2133	1978231
2134	1978231
2135	1978231
2136	1978231
2137	1978231
2138	1978231
2139	1978231
2140	1978231
2141	1978231
2142	1978231
2143	1978231
2144	1978231
2145	1978231
2146	1978231
2147	1978231
2148	1978231
2149	1978231
2150	1978231
2151	1978231
2152	1978231
2153	1978231
2154	1978231
2155	1978231
2156	1978231
2157	1978231
2158	1891241
2159	1953112
2160	437
2161	28049
2162	1872121
2163	1110389
2164	553814
2165	1872122
2166	1736527
2167	47920
2168	47920
2169	1871071
2170	364317
2171	1872122
2172	2004485
2173	758826
2174	758826
2175	1276756
2176	592050
2177	12917
2178	1144317
2179	158751
2180	1736237
2181	1736236
2182	1736492
2183	1872122
2184	1813946
2185	1842533
2186	1858609
2187	2035203
2188	2035202
2189	1736590
2190	2056863
2191	2135637
2192	2153365
2193	1872122
2194	1943571
2195	1872122
2196	1872122
2197	1872122
2198	1913989
2199	2854790
2200	2854784
2201	1872122
2202	1872122
2203	1872122
